1
25e0da2573a9174b08eeb16cbe985703
False,0
True,150
50,44
-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1
-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,4,4,4,4,4,3,3,-1,-1,-1,-1,-1,-1,-1,-1,-1,4,4,4,4,4,4,-1,-1,-1,-1,-1,-1,-1,-1
-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,4,4,4,4,4,4,4,3,3,3,-1,-1,-1,-1,-1,-1,4,4,4,4,4,4,4,4,4,3,-1,-1,-1,-1,-1,-1
-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,4,4,4,4,4,4,4,4,3,3,3,3,-1,-1,-1,-1,-1,4,4,4,4,4,4,4,4,4,4,3,-1,-1,-1,-1,-1
-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,4,4,4,4,4,4,4,4,4,3,3,3,3,2,-1,-1,-1,4,4,4,4,4,4,4,4,4,4,4,3,3,-1,-1,-1,-1
-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,4,4,4,4,4,4,4,4,4,4,3,3,3,3,2,-1,-1,4,4,4,4,4,4,4,4,4,4,4,4,4,3,3,-1,-1,-1
-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,4,4,4,4,4,4,4,4,4,4,3,3,3,3,2,-1,-1,4,4,4,4,4,4,4,4,4,4,4,4,4,3,3,2,-1,-1
-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,4,4,4,4,4,4,4,4,4,4,4,3,3,3,3,2,-1,4,4,4,4,4,4,4,4,4,4,4,4,4,4,3,3,3,-1,-1
-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,4,4,4,3,3,4,4,4,4,4,3,3,3,3,3,2,2,4,4,4,4,4,4,4,4,4,4,4,4,3,3,3,3,3,2,-1
-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,4,4,4,3,3,3,3,3,3,3,3,3,3,3,3,2,2,4,4,4,4,4,4,4,4,4,4,4,3,3,3,3,3,3,3,-1
-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,4,4,3,3,3,3,3,3,3,3,3,3,3,3,3,2,2,4,4,4,4,4,4,4,4,4,4,4,3,3,3,3,3,3,3,-1
-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,4,4,3,3,3,3,3,3,3,3,3,3,3,3,3,2,2,4,4,4,4,4,4,4,4,4,4,3,3,3,3,3,3,3,3,-1
-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,4,3,3,3,3,3,3,3,3,3,0,3,3,3,3,2,2,4,4,4,4,4,4,4,4,4,3,3,3,3,3,3,3,3,3,-1
-1,7,7,7,7,7,7,-1,-1,-1,-1,-1,-1,-1,4,3,3,3,3,3,3,3,3,3,1,3,3,3,3,2,-1,4,4,4,4,4,4,4,4,4,3,3,3,3,3,3,3,3,3,-1
