1
978c4e6efb0958153b4fa73856402dba
True,200
True,300
100,50
-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1
-1,-1,26,26,26,26,26,26,26,26,26,26,21,21,21,21,21,21,21,21,21,21,21,21,21,21,21,21,21,21,21,21,21,21,21,21,21,21,21,21,21,21,21,21,21,21,21,21,21,21,21,21,21,21,21,27,27,27,27,27,27,27,27,27,27,27,27,27,27,27,27,27,27,27,27,27,27,27,27,27,27,27,27,27,27,27,27,27,27,27,27,27,27,27,27,24,-1,-1,-1,-1
-1,26,26,26,26,26,26,26,26,26,26,26,26,26,26,26,26,26,26,26,26,26,26,26,26,26,26,26,26,26,26,26,26,26,26,26,26,26,26,26,26,26,26,26,26,26,26,26,26,26,26,26,26,26,26,26,26,26,26,26,26,26,26,26,26,26,26,26,26,26,26,26,26,26,26,26,26,26,26,26,26,26,26,26,26,26,26,26,26,26,26,26,26,26,26,26,-1,-1,-1,-1
-1,26,26,26,26,26,26,26,26,26,3,26,26,26,26,26,26,26,26,26,26,26,26,26,26,26,26,26,26,26,26,26,26,26,26,26,26,26,26,26,26,26,26,26,26,26,26,26,26,26,26,26,26,26,26,26,26,26,26,26,26,26,26,26,26,26,26,26,26,26,26,26,26,26,26,26,26,26,26,26,26,26,26,26,26,26,26,26,26,26,26,26,26,26,26,26,-1,-1,-1,-1
-1,26,26,26,26,26,26,26,26,26,2,19,26,20,20,20,26,26,26,26,26,26,26,26,26,26,26,26,26,26,26,26,26,26,26,26,26,26,26,26,26,26,26,26,26,26,26,26,26,26,26,26,26,26,26,26,26,26,26,26,26,26,26,26,26,26,26,26,26,26,26,26,26,26,26,26,26,26,26,26,26,26,26,20,20,20,20,20,26,26,26,26,26,26,26,26,-1,-1,-1,-1
29,26,26,26,26,26,26,26,26,26,26,2,26,26,26,26,26,26,26,26,26,26,26,26,26,26,26,26,26,26,26,26,26,26,26,26,26,26,26,26,26,26,26,26,26,26,26,26,26,26,26,26,26,26,26,26,26,20,20,20,26,26,26,26,26,26,26,26,26,26,26,26,26,26,26,26,26,26,26,26,26,26,26,26,26,26,26,26,26,26,26,26,26,26,26,26,28,-1,-1,-1
26,26,26,26,26,2,26,26,26,26,26,26,2,26,26,26,26,26,26,26,26,26,26,26,26,26,26,26,26,26,26,26,26,26,26,26,26,26,26,26,26,26,26,26,26,26,26,26,26,26,26,26,26,26,26,26,26,26,26,26,26,26,26,26,26,26,26,26,26,26,26,26,26,26,26,26,26,26,26,26,26,26,26,26,26,26,26,26,26,26,26,26,26,26,26,26,27,-1,-1,-1
20,20,20,20,20,20,2,26,26,20,20,20,20,2,26,26,20,20,20,20,20,20,20,20,20,20,20,20,20,20,20,20,20,20,20,20,20,20,20,20,20,20,20,20,20,20,20,20,20,20,20,20,20,20,20,20,20,20,26,26,26,20,20,20,20,20,20,20,20,20,20,20,20,20,20,20,20,20,20,20,20,20,20,20,20,20,20,20,20,20,20,20,26,26,26,20,-1,-1,-1,-1
26,20,20,20,20,20,20,2,20,26,20,20,20,2,2,20,20,19,19,19,19,20,20,20,20,20,20,20,20,20,20,20,20,20,20,20,20,20,20,20,20,20,20,20,20,28,28,26,20,20,20,20,20,20,20,20,20,20,20,20,20,20,20,20,20,20,20,20,20,20,20,20,20,20,20,20,20,20,20,20,20,20,20,28,28,28,28,20,20,20,20,20,20,20,20,20,19,-1,-1,-1
-1,20,20,20,20,20,20,2,2,26,26,20,20,20,2,2,26,20,20,20,20,20,20,20,20,20,20,20,20,20,20,20,20,20,20,20,20,21,20,20,20,20,20,20,28,28,28,28,28,20,20,20,20,20,28,28,28,26,20,20,20,20,20,20,20,20,20,20,20,20,20,20,20,20,26,26,26,26,26,26,26,26,28,28,28,28,28,28,20,20,20,20,20,20,20,20,-1,-1,-1,-1
-1,20,20,20,20,20,20,20,2,2,26,20,20,20,20,2,2,26,20,20,20,20,20,20,20,20,20,20,20,19,19,19,19,19,19,28,28,28,28,28,28,28,20,28,28,28,28,28,28,28,19,28,28,28,28,28,28,28,28,28,20,26,26,26,26,26,26,20,20,20,20,20,20,20,20,20,20,20,20,20,20,28,28,28,28,28,28,28,28,28,20,20,20,20,20,20,-1,-1,-1,-1
-1,-1,20,20,20,20,20,20,20,2,2,20,20,20,20,20,2,0,26,20,20,20,20,20,19,19,19,19,19,19,19,19,19,28,28,28,28,28,28,28,28,28,28,28,28,28,28,28,28,0,1,28,28,28,28,28,28,28,28,28,28,28,19,19,19,19,19,19,19,19,19,19,19,19,19,19,19,19,19,19,28,28,28,28,28,28,28,28,28,28,28,28,19,19,19,19,-1,-1,-1,-1
-1,-1,20,20,20,20,20,20,20,20,2,2,26,26,20,26,26,2,0,26,20,20,20,20,20,20,20,20,20,20,20,20,20,28,28,28,28,28,28,28,28,28,28,28,28,28,28,1,23,1,1,1,28,28,28,28,28,28,28,28,28,28,20,20,20,20,20,20,20,20,20,20,20,20,20,20,20,20,20,20,28,28,28,28,28,28,28,28,28,28,28,28,28,20,20,-1,-1,-1,-1,-1
-1,-1,20,20,20,20,20,20,20,20,20,2,2,26,20,20,20,20,2,0,26,20,20,20,20,20,20,20,20,20,20,20,28,28,28,28,28,28,28,28,28,28,28,28,28,28,0,1,23,23,1,1,28,28,28,28,28,28,28,28,28,28,20,20,20,20,20,20,20,20,20,20,20,21,20,20,20,20,20,20,28,28,28,28,28,28,28,28,28,28,28,28,28,28,20,-1,-1,-1,-1,-1
-1,-1,-1,20,20,20,19,19,19,19,19,19,2,2,20,19,19,19,2,2,20,20,19,19,19,19,19,19,19,19,19,19,28,28,28,28,28,28,28,28,28,28,28,28,28,28,23,23,23,23,1,1,28,28,28,28,28,28,28,28,28,28,19,19,19,19,19,19,19,19,19,19,28,28,28,28,19,20,20,20,28,28,28,28,28,28,28,28,28,28,28,28,28,28,20,-1,-1,-1,-1,-1
-1,-1,-1,20,20,20,20,20,20,20,20,20,20,2,2,26,20,20,20,2,2,26,26,20,20,20,20,20,20,20,20,20,28,28,28,28,0,2,0,0,28,28,28,28,28,0,23,23,23,23,22,1,1,1,23,23,1,1,1,1,28,28,20,20,20,20,20,20,20,20,28,28,28,28,28,28,28,28,20,20,28,28,28,28,24,25,28,24,28,28,28,28,28,28,20,-1,-1,-1,-1,-1
-1,-1,-1,20,20,20,20,20,20,20,20,20,20,20,2,2,26,20,20,20,2,2,26,26,20,20,20,20,20,20,20,20,28,28,0,23,23,23,22,0,28,28,28,28,28,0,0,23,22,22,22,0,23,23,23,23,13,22,1,1,1,28,20,20,20,20,20,20,20,19,28,28,28,28,28,28,28,28,28,19,28,28,24,25,25,24,24,25,25,28,28,28,28,28,19,22,-1,-1,-1,-1
-1,-1,-1,-1,20,20,20,20,20,20,20,20,20,20,26,2,2,26,26,20,20,2,2,26,26,20,20,20,20,20,20,20,28,0,0,23,23,23,23,13,28,28,28,28,0,13,13,13,22,22,22,0,23,23,13,13,13,26,1,1,1,1,20,20,20,20,20,20,20,28,28,28,28,28,28,28,28,28,28,28,24,25,25,25,25,25,25,25,25,24,24,24,28,28,28,-1,-1,-1,-1,-1
-1,-1,-1,5,20,20,20,20,20,20,19,19,19,19,19,19,2,2,20,19,19,19,2,2,20,20,19,19,19,19,19,19,28,0,0,23,23,23,13,13,28,28,28,28,0,13,13,13,5,5,0,28,23,23,23,13,27,27,5,5,1,1,20,20,20,20,20,20,20,28,28,28,28,28,28,28,28,28,28,28,25,24,25,25,25,25,25,25,21,25,25,25,24,25,28,28,-1,-1,-1,-1
-1,-1,-1,-1,20,20,20,20,20,20,26,26,26,26,26,26,2,2,2,26,26,26,20,2,2,26,26,20,20,20,20,20,28,0,0,0,21,21,21,26,28,28,28,28,0,13,28,27,5,5,0,1,1,22,22,27,27,5,5,5,1,0,20,20,20,20,20,20,20,28,28,28,28,28,28,28,28,28,28,28,25,25,25,25,25,21,25,25,25,25,25,25,25,25,25,-1,-1,-1,-1,-1
-1,-1,-1,-1,-1,20,19,19,19,19,19,19,19,19,19,19,19,2,2,1,20,19,19,19,2,2,20,19,19,19,19,19,19,0,0,4,21,21,5,5,12,28,28,28,0,0,28,5,5,0,0,1,1,22,22,22,5,5,5,1,1,28,19,19,19,19,20,20,20,28,28,28,28,28,25,28,28,28,28,28,25,25,25,25,25,25,25,25,25,25,25,25,25,25,28,-1,-1,-1,-1,-1
-1,-1,-1,-1,-1,20,20,20,20,20,20,20,20,20,19,19,19,19,2,2,20,20,20,20,2,2,0,26,20,20,20,20,20,20,0,0,21,19,5,5,0,0,28,28,0,0,5,0,0,28,19,1,1,1,22,1,1,1,1,1,27,2,2,1,19,19,19,19,19,28,28,28,28,25,25,24,28,24,28,28,28,25,25,25,25,25,25,25,25,25,25,21,25,25,25,-1,-1,-1,-1,-1
