1
539a04ad3ad06b351ffc17b22e578fb8
True,250
True,400
75,93
-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,19,19,19,19,19,19,19,19,19,19,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1
-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,19,19,19,19,19,19,19,18,18,15,15,15,18,19,19,19,19,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1
-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,19,19,15,15,14,13,13,13,13,13,13,13,14,14,14,15,18,19,19,19,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1
-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,19,14,13,13,13,13,13,13,13,13,13,13,13,14,14,14,14,14,15,19,19,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1
-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,19,19,19,19,19,19,19,19,19,19,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,19,13,13,13,13,13,13,13,13,13,13,13,14,14,14,14,14,14,14,18,19,19,19,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1
-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,19,19,19,19,19,17,17,17,19,19,19,19,19,19,19,19,19,19,19,19,-1,-1,-1,-1,-1,-1,-1,19,15,13,13,13,13,13,13,13,13,13,13,14,14,14,14,14,14,14,15,15,19,19,19,19,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1
-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,19,19,16,14,14,14,14,14,14,14,14,14,14,14,18,19,19,18,18,19,19,19,19,19,19,-1,-1,-1,19,19,13,13,13,13,13,13,13,13,13,13,13,14,14,14,14,14,14,18,15,14,15,19,19,19,19,-1,-1,-1,-1,-1,-1,-1,-1,-1
-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,19,19,13,13,14,14,14,14,14,14,14,14,14,14,18,19,18,14,14,14,14,19,19,19,19,19,19,19,19,19,18,13,13,13,13,13,13,13,13,13,13,13,13,13,14,14,14,18,15,14,15,19,15,18,19,19,19,-1,-1,-1,-1,-1,-1,-1
-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,19,19,13,13,13,13,13,13,13,14,14,14,14,14,18,19,15,14,14,14,14,18,19,15,14,14,15,15,19,19,19,19,13,13,13,13,13,13,13,13,13,13,13,13,13,13,14,19,14,14,15,19,15,15,15,19,19,-1,-1,-1,-1,-1,-1,-1
-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,19,19,13,13,13,13,13,13,13,13,13,14,14,14,19,19,15,14,14,14,14,18,19,15,14,14,14,14,14,19,19,19,19,14,13,13,13,13,13,13,13,13,13,13,13,14,18,15,13,14,19,19,15,15,18,15,19,-1,-1,-1,-1,-1,-1,-1
-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,19,19,13,13,13,13,13,13,13,13,13,13,13,18,19,18,14,14,14,14,14,19,19,14,14,14,14,14,14,15,19,-1,19,19,14,13,13,13,13,13,13,13,13,14,18,18,18,13,13,18,18,18,15,15,18,15,19,-1,-1,-1,-1,-1,-1,-1
-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,19,19,14,13,13,13,13,13,13,13,13,13,18,18,15,14,14,14,14,15,19,18,14,14,14,14,14,14,15,19,-1,-1,19,19,18,13,13,13,13,13,14,18,18,18,15,13,13,15,18,18,15,15,15,18,18,19,-1,-1,-1,-1,-1,-1,-1
