1
956dda1caf9e5486ba67cfb83e4208e0
False,0
True,150
50,65
-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,1,5,5,5,6,6,6,5,5,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1
-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,5,5,5,5,5,5,5,5,5,5,5,5,5,5,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1
-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,5,5,5,5,5,5,4,4,4,4,4,5,5,5,5,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1
-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,5,5,5,5,5,5,4,4,9,9,4,4,5,5,5,0,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1
-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,5,4,5,5,5,5,4,4,4,9,9,4,4,5,5,5,5,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1
-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,4,4,4,5,5,5,5,4,4,4,4,4,5,5,5,5,5,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1
-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,0,4,4,4,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1
-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,5,5,4,4,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1
-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,5,5,5,5,5,5,7,6,6,6,5,5,5,5,4,5,5,6,5,5,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1
-1,-1,-1,-1,-1,-1,-1,-1,-1,0,5,5,5,5,7,8,8,8,8,8,7,7,5,5,5,5,5,6,6,5,0,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1
-1,-1,-1,-1,-1,-1,-1,-1,-1,5,5,5,5,8,7,7,7,7,7,7,7,8,7,5,6,5,5,5,6,5,5,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1
-1,-1,-1,-1,-1,-1,-1,-1,-1,5,7,5,5,5,5,5,5,5,5,5,5,5,5,5,7,5,5,5,6,6,5,0,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1
-1,-1,-1,-1,-1,-1,-1,-1,1,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,6,5,5,5,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1
-1,-1,-1,-1,-1,-1,-1,-1,6,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,6,6,5,5,0,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1
-1,-1,-1,-1,-1,-1,-1,0,5,6,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,6,6,5,6,5,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1
-1,-1,-1,-1,-1,-1,-1,8,5,6,5,5,5,5,5,5,5,5,7,6,5,5,5,5,5,5,5,5,6,6,6,5,5,1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1
-1,-1,-1,-1,-1,-1,1,5,5,5,5,5,5,5,5,7,5,5,8,6,5,5,5,5,5,5,5,5,5,5,6,6,6,5,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1
-1,-1,-1,-1,-1,5,5,5,5,5,5,5,5,5,4,8,5,5,8,8,5,5,5,5,5,4,4,4,5,5,5,6,6,6,6,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1
-1,-1,-1,-1,5,5,5,5,5,5,5,5,5,5,5,8,5,5,8,8,5,5,5,5,5,5,4,4,4,4,5,5,5,6,6,7,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1
-1,-1,-1,5,5,5,5,5,6,6,5,5,5,5,5,5,5,5,5,5,6,6,5,5,5,5,4,4,9,9,9,4,5,5,6,6,8,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1
-1,-1,4,5,5,5,5,5,6,6,6,6,5,6,5,5,4,4,5,6,6,6,6,5,5,5,5,4,9,9,9,9,4,5,5,6,6,5,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1
-1,1,4,4,5,5,5,5,6,7,8,6,6,6,6,5,4,4,5,6,6,7,6,6,5,5,5,5,4,9,9,9,9,9,4,5,6,6,6,5,0,-1,-1,-1,-1,-1,-1,-1,-1,-1
-1,-1,4,4,5,5,5,8,8,8,8,8,8,5,6,5,4,4,5,6,6,7,7,6,6,5,5,5,5,4,9,9,10,10,9,4,5,5,6,6,5,5,5,-1,-1,-1,-1,-1,-1,-1
-1,-1,4,4,5,5,8,8,8,8,8,8,8,8,5,5,4,4,5,6,7,7,6,6,6,6,6,6,6,5,4,9,9,10,10,9,4,5,5,5,6,5,5,5,5,-1,-1,-1,-1,-1
-1,-1,5,4,5,5,8,8,8,8,8,8,8,8,5,5,4,4,5,7,8,8,8,8,8,8,8,8,6,6,6,5,4,9,10,10,9,4,4,5,5,5,5,5,5,-1,-1,-1,-1,-1
-1,-1,1,5,5,8,8,8,8,8,8,8,8,5,5,5,4,4,5,6,8,8,8,8,8,8,8,8,8,8,6,6,6,4,9,9,9,9,4,4,5,5,5,5,5,5,-1,-1,-1,-1
