1
489e176966cbfc1a97b68b990d1a8660
False,0
True,150
70,39
-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,4,5,5,5,5,5,5,5,5,5,5,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1
-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,5,5,5,3,0,0,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,0,0,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1
-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,5,5,5,5,5,3,0,0,0,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,0,0,3,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,-1,-1,-1,-1,-1,-1
-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,5,5,5,5,5,5,5,3,4,0,0,0,0,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,0,0,0,4,4,3,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,-1,-1,-1
-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,5,5,5,5,5,5,5,5,3,4,4,4,4,0,0,0,0,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,0,0,0,4,4,4,4,3,3,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,-1,-1
-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,5,5,5,5,5,5,5,5,5,3,4,4,4,4,4,4,0,0,0,0,-1,-1,-1,-1,-1,-1,-1,-1,-1,0,0,0,4,4,4,4,4,4,4,3,3,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,-1
-1,-1,-1,-1,-1,-1,-1,5,5,5,5,5,5,5,5,5,5,3,4,4,4,4,3,3,4,4,4,0,0,0,0,-1,-1,-1,-1,-1,-1,-1,-1,0,0,0,4,4,4,4,4,4,4,4,3,3,3,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,-1
-1,-1,-1,-1,-1,5,5,5,5,5,5,5,5,5,5,5,3,4,4,4,7,7,7,7,7,3,4,4,4,0,0,10,5,3,0,0,0,-1,10,1,0,4,4,4,6,7,7,7,4,4,4,4,3,3,3,5,5,5,5,5,5,5,5,5,5,5,5,5,5,-1
-1,-1,-1,5,5,5,5,5,5,5,5,5,5,5,5,3,4,4,4,6,7,7,7,7,7,6,4,4,4,2,9,6,5,5,0,0,0,0,1,10,10,3,4,7,7,7,7,7,6,4,4,4,4,4,3,3,3,5,5,5,5,5,5,5,5,5,5,5,5,-1
-1,-1,5,5,5,5,5,5,5,5,5,5,5,5,3,4,4,4,4,6,6,7,7,6,6,6,4,4,9,9,5,5,5,4,4,4,0,0,0,0,1,9,9,7,7,7,7,7,6,3,4,4,4,4,4,4,4,3,5,5,5,5,5,5,5,5,5,5,5,5
5,5,5,5,5,5,5,5,5,5,5,5,5,3,4,4,4,4,4,3,6,6,6,6,6,6,2,9,6,5,5,5,3,4,6,6,4,4,4,4,0,0,1,9,8,7,7,6,6,3,4,4,4,4,4,4,4,4,4,3,5,5,5,5,5,5,5,5,5,5
5,5,5,5,5,5,5,5,5,5,5,3,3,4,4,4,4,4,4,4,4,3,6,6,3,9,9,5,5,5,5,3,4,7,7,6,4,4,4,4,4,4,4,0,0,2,6,6,6,4,4,4,4,4,4,4,4,4,4,4,4,3,5,5,5,5,5,5,5,5
5,5,5,5,5,5,5,5,5,5,3,4,4,4,4,4,4,4,4,4,4,4,4,4,9,6,5,5,5,5,3,4,4,6,6,4,4,4,4,4,4,4,3,4,4,0,0,2,3,4,4,4,4,4,4,4,4,4,4,4,4,4,4,3,5,5,5,5,5,5
5,5,5,5,5,5,5,5,5,3,4,4,4,4,4,4,4,4,3,4,4,4,2,9,6,5,5,5,5,5,4,4,4,4,4,3,3,4,4,4,6,7,3,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,5,5,5,5,5
5,5,5,5,5,5,5,5,4,4,4,4,4,4,4,4,6,7,7,7,6,2,6,5,5,5,5,5,5,3,4,4,4,3,7,7,7,3,4,4,3,4,4,4,4,4,4,4,4,4,4,6,7,7,3,4,4,4,4,4,4,4,4,4,4,4,3,5,5,5
5,5,5,5,5,5,5,4,4,4,4,4,4,4,4,4,6,7,7,7,8,6,5,5,5,5,5,5,3,4,4,4,3,7,7,7,7,6,4,4,4,4,4,4,6,4,4,4,4,4,6,7,7,7,6,4,4,6,7,3,4,4,4,4,4,4,4,3,3,5
5,5,5,5,5,5,4,4,4,4,4,4,6,7,4,4,6,6,6,7,5,5,5,5,5,5,5,3,4,4,4,4,7,7,7,7,6,6,4,4,4,4,4,4,4,4,4,4,4,4,7,7,7,6,6,4,4,6,7,3,4,4,4,4,4,4,4,4,3,3
-1,5,5,5,5,4,4,4,4,4,4,3,6,6,4,4,4,3,6,5,5,5,5,5,5,5,3,4,4,4,4,3,7,7,7,6,6,3,4,4,4,4,4,4,4,4,4,3,4,4,7,7,7,6,6,4,4,4,3,4,4,4,4,4,4,4,4,4,4,3
-1,5,5,5,4,4,4,4,4,4,4,4,4,4,4,4,4,3,5,5,5,5,5,5,5,5,4,4,4,4,4,4,6,6,6,6,3,4,4,4,4,4,4,4,4,4,7,7,6,4,6,7,6,6,3,4,4,4,4,4,7,7,7,4,4,4,4,4,4,3
