1
17d14a22d125cfef0dc4e1a838b37792
False,0
True,150
75,38
-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1
-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1
-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,10,10,10,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,10,9,8,0,0,0,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1
-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,10,8,8,8,2,2,5,10,10,9,9,9,10,-1,-1,-1,-1,-1,-1,-1,-1,9,9,9,5,2,11,10,9,9,9,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1
-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,10,10,8,8,10,8,9,10,10,10,10,9,10,-1,-1,-1,-1,-1,-1,-1,-1,10,9,9,9,10,10,10,10,10,10,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1
-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,8,8,8,8,-1,10,10,10,10,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,10,8,8,8,8,10,10,10,10,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1
-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,10,8,8,8,8,10,10,10,10,10,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,9,8,7,7,9,10,10,10,10,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1
-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,10,8,8,8,7,8,10,10,10,10,10,10,-1,-1,-1,-1,-1,-1,-1,-1,-1,9,8,7,7,7,9,10,10,10,10,10,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1
-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,8,8,8,7,7,7,9,10,10,10,10,10,10,-1,-1,-1,-1,-1,-1,-1,9,8,7,7,7,7,9,10,10,10,10,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1
-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,10,8,8,7,7,7,7,7,10,10,10,10,10,10,-1,10,10,-1,-1,-1,-1,8,7,7,7,7,9,10,10,10,10,10,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1
10,10,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,10,8,7,7,7,7,7,8,9,9,8,8,7,7,7,7,7,7,8,9,8,7,7,7,7,8,10,10,10,10,10,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,10,10,10,-1,-1,-1
8,7,8,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,8,8,7,7,7,7,7,7,7,7,7,7,7,7,7,7,7,7,7,8,8,7,7,7,7,8,9,10,10,10,10,-1,-1,-1,-1,-1,-1,-1,-1,10,10,9,9,7,7,6,6,7,9,10,-1
10,8,7,7,8,10,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,10,10,8,8,7,7,7,7,7,7,7,7,7,6,6,6,6,6,6,7,8,8,8,8,8,7,7,8,7,7,7,9,10,-1,-1,-1,-1,-1,10,8,8,7,6,6,6,6,6,6,6,6,8,9,-1
-1,10,8,8,7,7,7,8,10,10,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,10,8,8,8,8,8,7,7,7,7,7,8,7,6,6,6,6,6,6,6,6,6,8,8,8,8,8,7,7,7,7,7,7,7,7,8,10,9,9,8,6,6,6,6,7,6,6,7,8,9,9,9,8,9,-1
-1,-1,10,10,8,8,7,7,6,7,7,8,8,8,10,10,10,10,8,8,7,7,8,8,8,8,8,7,7,7,7,7,6,6,6,6,6,6,6,6,6,6,8,8,8,8,7,7,7,6,6,6,6,6,7,9,8,8,8,8,7,7,7,8,8,8,9,8,8,8,10,9,8,8,-1
-1,-1,-1,10,8,8,8,8,8,7,6,6,6,6,6,6,6,6,7,7,7,7,8,8,8,8,8,7,7,7,7,6,6,6,6,6,6,6,6,6,6,6,7,8,8,8,8,8,7,6,6,6,6,6,9,9,8,8,8,8,8,8,8,8,8,8,8,8,8,8,10,8,8,9,-1
-1,-1,-1,-1,10,8,8,8,8,8,8,8,7,6,6,6,6,6,6,6,6,6,8,8,8,8,8,7,7,7,7,6,6,6,6,6,6,6,6,6,6,6,6,7,8,8,8,7,6,6,6,7,7,8,8,9,9,9,8,8,8,8,8,8,8,8,8,8,8,8,10,10,10,-1,-1
-1,-1,-1,-1,-1,-1,10,8,8,8,8,8,8,8,8,7,7,7,6,6,7,7,8,8,8,8,8,7,7,7,8,7,7,7,6,6,6,6,6,6,6,6,7,7,7,8,8,8,8,8,8,8,8,8,8,9,9,9,8,8,8,8,8,8,8,8,8,8,8,10,9,1,1,10,-1
-1,-1,-1,-1,-1,-1,-1,8,8,8,8,8,8,8,8,8,8,8,8,8,8,8,8,8,8,8,8,9,7,8,8,8,8,8,8,8,8,8,8,8,8,8,8,8,8,8,8,8,8,8,8,8,8,8,9,9,9,9,8,8,8,8,8,8,8,8,8,8,8,9,0,0,0,5,-1
-1,-1,-1,-1,-1,-1,-1,-1,10,8,10,8,8,8,8,8,8,8,8,8,8,8,8,8,8,8,8,8,8,8,8,8,8,8,8,8,8,8,8,8,8,8,8,8,8,8,8,8,8,8,8,8,8,9,9,9,8,8,8,8,8,8,7,4,4,8,8,8,8,10,5,0,5,10,-1
-1,-1,-1,-1,-1,-1,-1,-1,-1,10,8,8,8,8,8,8,8,8,8,8,8,8,8,8,8,8,8,8,8,8,8,8,8,8,8,8,8,8,8,8,8,8,8,8,8,8,8,8,8,8,8,9,9,9,8,8,8,8,8,8,8,8,3,14,13,8,8,8,8,10,-1,5,0,2,-1
-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,10,8,8,10,8,8,8,8,8,8,8,8,8,8,8,8,8,8,8,8,8,8,8,8,8,8,8,8,8,8,8,8,8,8,8,8,8,8,9,8,8,8,8,8,8,8,10,8,8,8,7,15,12,8,8,8,9,10,-1,-1,-1,11,2,-1
-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,10,10,10,8,8,8,8,10,8,8,8,8,8,8,8,8,8,8,9,8,8,8,8,8,8,8,8,10,8,8,8,8,8,9,8,8,9,8,8,8,8,8,8,8,8,8,8,8,8,8,8,8,8,8,8,10,-1,-1,-1,-1,-1,10,-1
-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,10,8,8,8,10,10,8,8,8,8,8,8,8,8,8,8,8,8,8,8,8,8,8,8,8,8,9,8,8,8,10,9,9,8,8,8,8,8,8,8,8,8,8,8,8,8,9,9,8,8,8,8,9,10,-1,-1,-1,-1,-1,-1,-1
-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,10,8,8,10,10,8,8,8,10,8,8,8,8,8,9,8,8,8,8,9,8,8,8,8,10,8,8,8,10,10,8,8,8,9,8,8,8,8,8,8,8,8,8,8,9,9,5,2,8,9,11,9,-1,-1,-1,-1,-1,-1,-1,-1
-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,10,10,10,8,8,8,10,8,8,10,8,10,9,8,8,8,10,9,8,9,8,10,10,8,8,8,10,10,8,8,8,9,8,8,8,8,8,8,8,8,8,8,8,0,9,1,1,11,11,11,9,10,-1,-1,-1,-1,-1,-1
