1
32930d89f2a9885ff7980d5238884ee2
True,350
True,550
100,94
-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,12,12,12,12,12,12,12,12,12,12,12,12,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,12,12,12,12,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1
-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,12,12,12,12,-1,-1,12,14,5,5,5,5,3,12,16,16,16,8,10,10,12,12,-1,-1,-1,-1,-1,-1,-1,12,12,8,5,5,10,10,10,16,10,17,10,12,12,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1
-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,12,12,12,12,10,8,8,10,12,12,12,3,5,5,5,5,3,12,16,16,16,16,16,16,8,12,12,-1,-1,-1,12,12,12,10,4,5,5,5,14,10,5,16,16,16,16,7,10,12,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1
-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,12,12,8,16,12,5,5,16,10,8,16,10,3,5,5,5,5,3,12,16,16,16,16,16,16,16,7,12,-1,-1,12,10,16,10,4,5,5,5,5,9,8,5,5,5,16,16,16,16,10,12,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1
-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,12,12,5,5,5,12,5,5,16,12,5,16,10,4,5,5,5,5,3,12,5,5,5,5,16,16,16,16,8,12,-1,12,5,16,10,4,5,5,5,5,9,8,5,5,5,5,16,16,16,7,12,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1
-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,12,12,8,5,5,5,10,6,5,16,12,5,5,8,15,5,5,5,5,5,9,8,5,5,5,16,16,16,16,7,12,-1,12,5,5,10,6,5,5,5,5,14,12,5,5,5,5,16,16,16,7,12,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1
-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,12,10,10,10,5,5,5,7,10,5,16,12,5,5,16,6,5,5,5,5,5,5,6,5,5,5,5,5,16,16,7,12,12,12,6,5,5,5,5,5,5,5,5,5,5,5,5,5,16,16,16,8,12,12,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1
-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,12,5,7,12,5,5,5,5,5,5,16,12,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,16,16,8,12,10,10,12,5,5,5,5,5,5,5,5,5,5,5,5,5,16,16,16,10,10,12,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1
-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,12,5,16,10,8,5,5,5,5,5,16,10,10,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,16,16,12,10,10,10,12,8,5,5,2,2,2,3,5,5,5,5,5,16,16,16,8,10,7,12,12,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1
-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,12,5,5,16,6,5,5,5,5,5,6,7,12,15,3,5,5,5,5,5,5,5,5,5,5,5,5,5,16,8,12,10,10,10,10,10,8,5,5,3,3,4,5,5,5,5,5,16,7,10,10,16,16,10,12,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1
-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,12,10,5,5,3,2,5,5,5,6,7,7,8,12,3,3,3,3,5,5,5,5,5,5,5,5,5,5,16,12,8,7,7,10,8,16,10,12,6,5,5,5,5,5,5,16,8,12,10,7,16,16,16,16,12,12,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1
-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,12,6,5,3,3,5,5,6,6,7,8,12,12,10,3,3,3,3,3,3,5,5,5,5,5,5,5,12,10,7,7,7,12,6,5,16,7,10,12,10,10,10,10,10,10,10,7,16,16,16,16,16,16,8,12,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1
-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,12,12,5,5,5,5,6,6,6,10,12,8,7,10,12,15,3,3,3,3,3,3,4,3,3,5,12,10,7,16,16,8,12,4,5,5,5,16,16,16,7,7,7,16,16,16,5,5,16,16,16,16,16,16,12,12,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1
-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,12,12,5,5,6,6,6,12,10,16,16,16,7,8,12,9,3,3,3,3,3,3,3,6,12,10,7,16,16,16,7,12,3,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,16,8,12,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1
-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,12,10,5,6,6,12,10,16,16,16,16,16,7,7,10,12,12,8,14,14,9,12,10,8,7,16,16,16,16,7,12,3,3,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,16,16,12,12,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1
-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,12,12,8,12,10,16,16,16,16,5,18,16,16,7,7,8,10,10,10,10,8,7,16,16,16,16,5,5,7,12,3,3,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,16,8,12,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1
-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,12,12,16,16,16,5,18,18,5,16,16,16,16,7,7,7,7,7,16,16,16,5,5,5,5,5,6,12,4,3,3,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,16,7,12,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1
-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,12,12,16,16,16,5,18,18,5,16,16,16,16,16,16,16,16,16,16,16,5,5,5,5,5,5,5,6,10,14,3,3,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,16,16,16,11,12,-1,-1,-1,-1,-1,-1,-1,-1,-1
-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,12,10,16,16,5,18,18,5,16,16,16,16,16,16,16,16,16,16,5,5,5,5,5,5,5,5,5,6,8,10,3,3,3,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,16,16,16,11,12,-1,-1,-1,-1,-1,-1,-1,-1,-1
