1
fa7094c0ffb6e4ee1d8d533cd064640e
True,250
True,400
90,75
-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,11,11,11,11,11,11,11,11,11,11,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1
-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,11,11,4,10,7,7,7,7,7,6,10,11,11,11,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,11,11,11,11,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1
-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,11,12,10,0,10,7,7,7,7,7,7,7,7,10,11,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,11,11,10,10,10,11,11,11,11,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1
-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,11,11,-1,-1,-1,11,4,10,10,5,3,7,7,7,7,7,7,7,7,11,-1,-1,-1,-1,-1,-1,-1,-1,11,11,11,7,7,7,7,2,2,5,11,11,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1
-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,11,11,11,11,11,11,11,11,11,5,3,2,2,7,7,7,7,7,7,7,7,11,-1,-1,-1,-1,-1,-1,-1,11,10,4,10,7,7,7,7,2,2,2,4,11,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1
-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,11,10,4,10,3,7,7,6,10,5,2,2,2,2,3,7,7,7,7,7,7,3,11,-1,-1,-1,-1,11,11,11,5,5,10,10,7,7,7,3,2,2,2,4,11,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1
-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,11,5,10,5,7,7,7,7,6,10,2,2,2,2,3,7,7,7,7,7,7,7,11,-1,-1,-1,11,10,10,6,10,10,6,7,7,7,7,2,2,2,2,5,11,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1
-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,11,5,2,2,7,7,7,7,6,10,2,2,2,2,2,7,7,7,7,7,7,6,11,-1,-1,11,4,10,5,6,11,7,7,7,7,7,3,2,2,2,2,5,11,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1
-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,11,3,2,2,7,7,7,7,6,10,2,2,2,2,2,7,7,7,7,7,7,10,-1,-1,-1,11,4,10,3,6,10,7,7,7,7,7,2,2,2,2,2,5,11,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1
-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,11,3,2,2,7,7,7,7,6,10,2,2,2,2,2,3,7,7,7,7,7,11,-1,-1,-1,11,11,2,3,6,10,7,7,7,7,3,2,2,2,2,2,5,11,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1
-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,11,3,2,3,7,7,7,7,6,10,2,2,2,2,2,3,7,7,7,7,7,11,-1,-1,-1,11,10,2,7,6,10,7,7,7,7,2,2,2,2,2,2,5,11,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1
-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,11,3,2,3,7,7,7,7,6,10,5,3,2,2,2,3,7,7,7,7,7,11,-1,-1,-1,-1,11,2,7,6,10,7,7,7,7,2,2,2,2,2,2,5,11,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1
-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,11,3,2,3,7,7,7,7,6,10,3,2,2,2,2,3,7,7,7,7,5,11,-1,-1,-1,-1,11,2,7,6,10,6,10,6,3,2,2,2,2,2,2,5,11,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1
-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,11,5,2,2,7,7,7,7,6,10,2,2,2,2,2,3,7,7,7,7,5,11,-1,-1,-1,-1,5,3,7,6,10,7,6,7,2,2,2,2,2,2,2,5,11,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1
-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,11,5,3,2,3,7,7,7,6,10,2,2,2,2,2,3,7,7,7,7,5,11,11,11,11,11,11,10,10,6,10,7,7,7,2,2,2,2,2,2,2,5,11,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1
-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,11,2,2,2,2,3,7,7,6,10,2,2,2,2,2,3,7,7,7,3,10,6,6,6,6,6,6,10,11,11,10,7,7,3,2,2,2,2,2,2,2,5,11,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1
-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,11,2,2,2,2,2,5,10,10,10,2,2,2,2,2,3,7,7,7,3,10,6,6,6,7,7,6,6,6,6,11,7,7,3,2,2,2,2,2,2,2,5,11,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1
-1,-1,-1,-1,-1,-1,-1,-1,11,11,11,11,11,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,11,2,2,2,3,10,6,7,7,5,2,2,2,2,2,7,7,7,7,2,10,7,7,7,7,7,7,7,7,6,10,7,7,2,2,2,2,2,2,2,2,4,11,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1
-1,-1,-1,-1,-1,-1,11,11,10,10,10,11,11,11,11,11,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,11,2,2,5,6,7,7,3,3,5,2,2,2,2,2,7,7,7,3,2,3,7,7,7,7,7,7,7,7,7,10,7,3,2,2,2,2,2,2,2,2,3,11,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1
-1,-1,-1,-1,11,10,7,7,3,3,3,3,3,7,10,11,11,11,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,11,2,6,6,7,7,3,2,5,3,2,2,2,2,3,7,7,7,2,2,2,7,7,7,7,7,7,7,7,6,7,7,3,2,2,2,2,2,2,2,2,2,11,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1
