1
fc7cf8cc17f71727681f3760f749f0c0
True,150
True,250
60,66
-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,11,11,11,11,11,11,7,4,7,7,4,7,9,9,9,9,9,9,9,9,9,9,9,9,9,11,11,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1
-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,11,11,11,11,11,11,11,11,11,11,11,4,11,7,7,9,7,4,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,11,11,-1,-1,-1,-1,-1,-1,-1,-1
-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,11,11,11,11,11,11,11,11,11,11,11,11,11,9,7,11,9,9,11,11,9,4,7,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,11,11,-1,-1,-1,-1
-1,-1,-1,-1,-1,-1,-1,-1,-1,11,11,11,11,11,11,11,11,11,11,11,11,11,11,11,11,11,4,11,9,9,11,9,7,7,9,7,4,4,7,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,11,-1,-1
-1,-1,-1,-1,-1,-1,-1,-1,11,11,11,11,11,11,11,11,11,11,11,11,11,11,11,11,11,11,7,7,7,7,9,9,7,7,11,11,11,11,9,4,5,4,4,4,7,7,9,9,9,9,9,9,9,9,9,9,9,9,9,-1
-1,-1,-1,-1,-1,-1,-1,11,11,11,11,11,11,11,11,11,11,11,11,11,11,11,11,11,11,11,11,7,4,9,11,11,9,9,11,11,9,9,11,7,7,9,9,9,9,9,7,7,4,4,4,4,4,7,9,9,9,9,9,9
-1,-1,-1,-1,-1,-1,-1,11,11,11,11,11,11,11,11,11,11,11,11,11,11,11,11,11,11,11,11,9,9,7,4,4,7,9,11,11,9,9,11,11,9,11,9,9,11,11,11,9,7,7,11,11,11,7,4,7,9,9,9,9
-1,-1,-1,-1,-1,-1,-1,11,11,11,11,11,11,11,11,11,11,11,11,11,11,11,11,11,11,11,11,9,9,9,9,9,9,7,4,4,4,4,4,7,7,7,4,4,4,4,4,4,4,7,9,11,9,7,7,7,7,9,9,9
-1,-1,-1,-1,-1,-1,-1,-1,11,11,11,11,11,11,11,11,11,11,11,11,11,11,11,11,11,11,11,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,7,4,7,9,9,11,4,9,9,11
-1,-1,-1,-1,-1,-1,-1,-1,-1,11,11,11,11,11,11,11,11,7,4,5,4,5,5,4,4,4,4,7,9,7,4,4,4,4,5,5,4,4,4,4,7,7,4,4,4,4,4,4,4,4,9,9,4,11,7,7,4,9,11,-1
-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,11,11,11,11,11,7,4,2,5,2,2,4,0,0,0,0,2,7,4,2,4,3,2,4,0,0,0,0,0,5,3,2,2,2,4,2,2,5,3,5,7,4,9,11,4,5,-1,-1,-1
-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,11,11,5,2,2,4,0,2,4,0,0,0,0,0,4,3,0,3,2,0,4,0,0,0,0,0,3,3,2,2,2,4,2,2,5,2,2,5,7,9,9,5,-1,-1,-1,-1
